run,event,pt_visA,phi_visA,eta_visA,pt_visB,phi_visB,eta_visB,pt_MET,phi_MET,mT2,mll
283865,295238589,75.9343,-1.55298,-0.895874,27.4164,0.901733,-1.63428,24.3702,2.57715,25.7997,92.5786
283865,334246219,51.8572,-0.83252,-2.26221,42.2145,2.3584,-1.74683,52.5329,-2.18359,0.529849,96.6729
283865,336897454,52.2891,0.339172,-0.139069,37.4719,-2.52393,-0.427307,27.3685,2.75684,15.881,88.6026
283865,353453150,48.8871,2.09424,1.24341,38.4114,-1.14307,2.20068,22.395,1.50854,6.90928,96.6973
283865,358870165,36.6343,-2.36816,-0.618408,33.9612,0.781494,-1.7981,40.6621,1.49072,0.972611,83.1762
283865,390554212,194.041,1.06592,0.290161,47.4247,2.375,1.81421,51.0481,0.689331,28.7017,198.717
283865,398403788,33.3444,-1.09668,-0.615845,20.4519,2.01855,1.72534,44.1873,2.04248,0.634415,92.2876
283865,404271066,49.5279,-0.577881,1.21753,33.7121,2.66016,0.341309,55.096,0.117569,11.4322,89.6065
283865,418454530,113.218,1.40845,0.421509,40.0991,-1.25293,-0.277954,36.2472,-2.83594,32.2681,139.449
283865,424767625,44.9799,0.297913,-0.289551,38.5054,2.94873,-1.41724,42.4891,-2.78418,16.8064,94.684
283865,432835207,215.071,-1.61816,0.0277596,206.517,2.15967,-1.36938,129.566,-0.87439,88.3264,511.894
283865,448350171,66.0814,-0.311462,1.24683,44.4303,2.15869,-0.645386,36.7942,2.39648,8.9648,156.581
283865,650667458,57.1512,-1.60278,-1.84814,30.4891,1.49707,-0.88501,35.9755,-0.136627,0.55869,93.3391
283865,653799333,50.6154,0.779053,-1.80151,39.2486,-2.24951,-1.38965,20.2566,-1.33057,0.233533,90.8998
283865,699216743,52.8052,0.326538,1.19214,29.096,2.8877,-0.00852013,38.4107,2.11084,0.193243,90.2025
283865,735798649,46.8439,0.942627,0.0915833,42.3311,-2.3374,0.663818,41.4501,-0.483521,15.7967,92.5263
283934,96156031,101.965,-1.15332,-0.348022,26.5311,-0.530151,-2.34814,21.3357,0.0590591,13.2105,126.35
283934,99053564,45.8957,-2.96143,-1.3396,33.034,0.363403,-2.30322,39.7092,-1.4646,16.6611,86.798
283934,100810685,37.3772,-2.62695,0.24469,37.1635,0.524414,1.54126,67.9804,0.702515,0.603511,90.7596
283934,107779701,42.1222,2.21338,-0.566284,40.4278,-1.30933,0.570557,74.9518,-2.25879,0.255067,94.9505
283934,205647947,62.5781,1.02124,-0.722656,32.3487,-2.28369,-0.827759,33.0628,-3.03418,0.257237,89.8096
283934,339741332,46.9034,0.270142,0.104858,37.4093,-2.99902,0.833618,22.7377,2.93799,0.187696,89.2402
283934,345901011,43.0936,0.564453,0.0643311,38.8575,-2.22705,-0.98877,77.3624,0.460205,0.191643,92.3583
283934,712170952,34.7583,-0.849121,1.07227,23.4757,2.93701,-1.21167,88.059,1.521,37.2675,96.9362
283934,816186010,51.7301,2.01416,0.809448,49.2792,-1.41479,0.88269,31.8039,2.33545,0.157988,100.007
283934,544999590,26.2703,1.43555,-0.585449,21.8807,-0.541382,1.84741,34.5035,-2.64307,30.091,83.9797
283934,1267891075,45.7822,-1.7998,-1.3374,43.7306,1.39697,-0.594238,43.5977,1.66797,0.273252,95.7068
283934,1270645060,50.0798,-2.94971,-0.529175,40.6343,-0.109619,-0.388672,27.2667,1.46973,19.0886,89.423
283934,1306284596,77.0611,-1.82666,-0.826294,42.3115,1.57251,-1.65381,21.1878,-3.06738,0.178392,123.249
283934,1289775633,57.7479,3.02832,-0.3703,37.9617,-0.0766602,-0.580444,35.5193,0.724487,0.464166,94.1439
283934,1376283353,107.245,-1.58862,-1.573,25.0997,1.38623,-0.178131,32.2095,-0.774658,0.270575,129.754
283934,1383331243,80.8139,-0.0951691,-1.12964,38.5648,-2.9585,0.780396,63.2793,2.46924,24.649,165.837
283934,1388020237,76.0651,-1.69263,-0.386169,44.8444,0.0319748,0.0969849,45.3596,3.02832,53.4333,93.1624
283934,2005135246,49.0576,-1.62109,1.29639,40.5468,1.60889,1.66357,47.7204,1.42114,5.20584,90.6212
281693,926961962,47.5028,-1.59692,0.340515,40.3056,1.52148,-0.141785,45.0279,2.88037,6.70484,90.0642
281693,936101108,47.895,-1.58765,-0.814941,33.6151,1.87598,-2.03906,25.1199,1.29395,11.451,94.8879
281693,937990950,44.4177,-1.9624,0.103775,42.5859,1.67749,0.727295,39.7474,3.01221,0.179443,88.6892
281693,1132908175,56.3198,-2.36279,-0.422729,29.4921,-2.375,-0.427063,40.1306,1.04761,55.208,0.527916
281693,1167476564,57.842,-0.447388,-2.04199,27.5831,-1.82544,-0.328674,26.4345,2.32666,38.0342,92.3414
281693,1185768454,109.08,-0.261536,-1.43774,54.9053,-3.02344,-1.09204,92.5505,2.87939,22.8414,154.357
281693,1237954355,49.8723,-1.15771,-0.567261,41.1581,1.83984,-0.0837097,22.6167,2.07031,4.88358,93.0455
281693,1250595385,85.0286,0.117828,-0.419617,49.4703,0.987549,0.692261,29.6154,-2.52734,58.1152,93.5134
281693,1279854501,41.3814,-2.65576,0.741211,34.9259,0.16922,1.78491,47.2016,-1.26514,0.242223,85.7906
281693,1380591719,44.8687,1.67578,-2.34033,43.7316,-1.49609,-2.10938,44.3421,-0.744385,6.34106,89.1742
281693,1436956719,33.7871,0.35553,-2.41455,23.0662,2.93164,-2.39453,22.9733,-2.19238,16.4396,53.6194
281693,1465713422,575.969,-2.7124,0.923706,50.3936,-3.10645,0.582275,20.1643,-2.29102,20.9013,88.6867
281693,1474854468,72.1208,-0.254761,0.296448,57.5298,-1.73218,-0.775635,80.0918,-2.76318,56.6877,112.995
281707,286836727,69.9645,0.0417938,0.122284,66.6423,0.698486,-0.130035,81.6493,3.05469,99.6859,47.3066
281707,292009340,66.5827,2.65283,1.01123,27.4696,-0.118973,0.0957642,40.9922,0.0125923,0.182325,93.3363
281707,316603974,56.8202,-2.13672,-1.95898,41.0962,0.874268,-1.85693,35.6253,1.38086,9.73492,96.5657
281707,535301235,41.1149,-2.52783,-1.5,38.2023,1.75024,-0.610962,22.9306,3.02979,0.133154,76.083
281707,537381569,40.911,-1.91772,-1.08765,40.6496,1.20923,-0.159119,46.2483,0.805908,0.589416,90.507
281707,545142867,46.1659,0.897705,-0.377686,45.2135,-2.22705,-0.841553,34.7415,3.10547,4.69329,93.84
281707,615457070,40.3449,-1.62402,2.26318,33.0778,1.57837,0.736816,56.763,2.30859,0.479931,95.3669
281707,621579622,66.2507,1.54956,1.90234,44.2182,-2.97803,1.89673,37.4712,-1.20923,47.4775,83.2806
281707,672668043,74.6983,2.021,0.277222,70.1587,0.708984,0.651733,38.0725,-1.37866,64.1906,92.4278
281707,675956381,33.5439,0.452148,-0.827637,25.4129,0.973267,1.44189,68.7619,1.32642,13.3986,82.8061
281707,734694995,49.808,1.33911,-0.511597,41.585,-2.0249,-0.485046,82.9652,-0.401184,28.8933,90.4681
281707,735976275,47.5351,2.23193,-0.998413,42.454,-0.940186,-0.702393,34.1249,1.92383,3.6901,90.8211
281707,762341935,58.0896,2.69385,-1.70703,32.7083,-0.818237,-1.45996,35.8684,2.74951,0.137901,86.3643
281707,877930639,72.9983,2.22363,0.650146,70.3089,-2.6958,0.87146,28.5851,0.440674,51.9859,91.6904
281707,1619006680,82.5615,-2.27734,1.77979,24.3417,0.998169,1.56812,102.706,3.08105,0.537185,89.9619
281707,1638421417,106.542,0.0583191,0.999512,61.0383,-2.78076,0.465759,112.276,3.03662,28.6305,165.285
281707,1400737425,50.85,-0.177216,-0.0729065,49.3218,-2.08545,-0.824951,20.2196,1.14014,28.8824,90.3508
282735,1313297348,46.3801,-1.5249,0.301575,40.3474,2.0874,-0.804688,30.9685,-0.780029,17.9079,98.0392
282735,1345543505,53.7128,2.20215,-2.0957,21.6118,-0.47583,-0.438049,34.9552,-2.47754,22.6637,91.5898
282735,1674177432,44.6277,-2.94189,1.22729,42.4077,0.311523,0.198212,44.7797,-2.75098,5.53381,98.6613
282735,1906273807,33.0791,0.19339,1.42603,20.7529,-2.23047,-1.63721,50.0916,-3.06006,20.652,125.518
282735,1909355778,65.2239,-1.11255,1.94873,37.1888,2.14502,1.80957,40.6082,1.12109,13.641,98.5741
282735,1453174018,42.5006,-0.684204,0.998047,36.0577,2.46533,-0.105743,21.0817,-0.297119,1.64807,90.5225
283270,2154807052,71.3945,2.87744,1.61377,54.6465,-2.47266,0.512939,41.5644,-2.00146,20.4133,91.5558
283270,2291245805,70.6483,-1.43115,-0.644409,26.5795,2.43506,-1.09619,37.1719,-1.60352,0.134465,83.4112
283270,2365733131,49.3916,0.798706,-1.09937,31.0961,-2.59473,-0.0133476,29.1501,-1.46387,15.4013,89.6845
283270,2419653315,38.9721,-0.312439,0.238647,35.4177,2.74561,1.50122,22.2153,-3.11279,5.07888,89.5555
283270,2464830080,48.2996,-0.625977,2.20508,44.8923,2.56836,2.28955,25.4982,-1.49878,0.320249,93.1804
283270,2472867318,43.7345,2.12695,0.428467,39.906,-1.12646,-0.409851,29.359,-0.0130711,10.9257,90.881
283270,2551840602,47.1846,-0.45575,-1.87573,44.1262,2.84619,-2.42383,29.5773,-0.881958,0.187845,94.4254
283270,2563524345,37.8969,0.653442,-0.952271,31.4043,2.19482,1.0481,20.9154,2.59521,9.46067,94.2769
283270,2618958000,33.752,-2.16895,0.915405,25.7042,1.33154,-1.05078,39.3181,-0.629028,20.0896,89.1259
283270,2680386238,47.0389,1.50732,-1.4917,37.3392,-1.91357,-0.557251,42.2082,1.44409,2.62465,92.4014
283308,47994855,58.4483,1.18091,0.211334,32.4758,-2.8208,-0.401001,21.6752,-0.503784,27.3183,83.7082
283308,1092797823,80.8835,-2.61279,1.06714,31.4302,1.08765,0.259705,49.44,1.34082,0.187473,105.568
283308,1195475985,57.6544,-1.54712,-0.856934,27.4299,1.75513,-0.401855,45.3729,-1.07788,10.5274,81.3529
283308,1356377398,60.0456,0.442261,1.29883,30.2476,3.02197,2.2041,30.7159,-2.03027,23.6521,91.1009
283308,964513887,45.3962,-1.698,1.65991,41.907,0.974243,1.18774,29.6577,1.98413,20.6095,87.3515
283358,409022957,48.6331,3.07471,2.07715,44.9698,0.103012,2.23291,55.6648,1.15454,0.295932,93.4787
283358,424164897,54.5016,2.10352,0.540894,44.0118,-0.551514,0.129578,35.8458,-0.793579,8.58216,97.2094
283358,428884113,45.163,-2.52197,-1.31958,45.0294,0.586182,-1.66357,48.4691,0.79126,3.71337,91.5172
283358,479592108,33.896,1.70093,1.5564,33.2322,1.70459,1.57056,42.7249,1.64722,1.4904,0.49089
283358,576390771,44.4756,-0.0778351,-1.07544,43.422,2.93701,-0.561157,39.7775,-0.34906,6.8399,90.6423
283358,661457886,36.8654,0.0533524,-0.296143,36.7318,-3.09619,-1.45435,24.8546,-2.43506,2.22986,86.2861
283408,612320586,56.0198,0.682983,0.0872803,33.7363,-2.61621,0.449646,43.5536,-1.70239,14.6915,88.1116
283408,625399532,57.6068,-0.302734,0.170502,46.6743,-0.602783,-1.39478,30.5909,0.16806,15.753,91.0373
283408,2547598504,28.4977,1.06543,0.386719,23.6459,-2.50635,2.24512,28.0191,0.334106,12.6683,75.178
283408,128766206,29.934,-2.56006,0.99939,29.3367,-2.10596,0.230103,51.791,1.80078,47.7689,26.9042
283408,136881842,45.2866,1.09546,-0.972046,39.7806,-2.30127,-1.875,78.2535,-0.43042,28.8526,93.0637
283408,141181428,47.7378,-2.73682,-0.681641,43.1048,0.00571728,-0.224304,32.3795,-2.13428,0.165946,91.3537
283408,405774503,32.6094,0.465088,-0.0926666,27.4777,3.02295,1.72607,33.3722,2.66016,0.176231,84.6398
283408,406495457,27.1515,-1.56519,-1.62646,21.7821,1.03125,0.848389,50.8583,-0.122513,0.246603,89.9287
283408,408151286,31.8131,-1.05518,1.57788,30.2911,2.60498,-0.259766,31.9172,-2.72705,0.186297,88.7737
283408,412443139,43.6889,2.24805,2.08789,29.3361,-0.86731,0.963257,36.558,-1.03687,2.31191,83.2167
283408,437439261,137.327,-3.11377,0.199371,39.5854,0.131378,0.708862,37.12,-2.6167,10.717,152.08
283408,443655202,48.6537,-0.936401,0.340454,41.3813,2.22363,-0.107132,23.7082,-1.22778,0.326188,91.9936
283408,444742718,30.3895,2.51514,1.9043,28.5438,-0.822266,-0.0915222,73.6152,0.417664,19.6332,90.5668
283408,544633560,49.158,-3.04053,0.622803,39.1873,0.318054,1.57837,21.4586,0.666626,0.162126,97.5299
283408,557525833,45.5428,1.37549,0.329712,42.2828,-1.61499,0.0545502,40.7332,-2.69824,15.1033,88.3489
283408,559673395,70.2667,-0.974121,1.97656,40.9066,1.04736,2.21143,37.5103,-3.12598,45.6545,91.7174
283408,560876626,35.1743,-2.35107,0.712524,22.308,0.172058,-1.3606,39.2975,-1.32349,0.200241,87.2647
283408,560933857,34.9309,2.1958,-1.88086,32.6652,0.659302,-0.0572891,161.871,3.06689,52.8065,84.6959
283408,593128904,28.7052,-1.87012,-0.545898,22.4107,1.70703,1.99854,33.9691,1.04956,12.7062,97.0058
283408,3058560399,66.212,0.673096,-1.65063,32.2018,-3.03027,-1.68506,29.6864,-0.615234,25.3703,88.7452
283408,3134451577,129.394,-1.86621,-0.0753326,51.4524,-1.87085,-1.18286,48.9763,0.639648,80.7132,95.0588
283408,3142379558,63.5094,2.46289,0.250549,36.9238,1.74902,-1.19434,58.5116,-1.17334,71.6587,83.3909
283408,3443875232,90.3599,1.02368,1.60522,29.137,-1.92822,1.86353,42.1862,1.07715,2.74011,103.022
283408,4027398085,54.7621,0.305969,1.15698,36.9104,2.94629,0.739014,30.5671,-2.36426,21.0441,89.141
283408,1953573953,53.132,2.05713,-1.146,34.4627,-0.833008,-1.72241,25.1175,-0.284485,0.18568,88.5129
283408,1035524260,68.627,2.71143,-0.929199,22.1042,-0.278564,-0.257874,69.0856,-0.516968,7.53192,82.114
283408,1043817961,75.5094,0.988281,1.73169,51.6032,-1.42041,-0.359741,80.5246,-1.77075,20.4323,194.477
283408,1864579864,59.2354,1.14966,0.483093,36.6326,-2.01416,0.535522,34.7931,1.43066,0.367906,93.1917
283408,905629719,50.28,-1.57959,1.60229,41.1156,1.7876,1.65747,46.48,-0.771484,17.5339,90.3919
283408,909747803,49.4277,2.10742,2.14697,36.4492,-0.993042,1.41113,32.9138,1.39502,0.408205,90.6844
283408,1229157756,44.2733,-0.723145,1.08984,42.532,2.50439,0.29541,26.4417,0.783691,9.90491,93.6508
283408,1252002895,46.0836,0.651245,-0.00456142,33.9471,-2.81641,-1.36157,54.6902,1.36011,0.218305,97.1788
283408,1552259622,47.774,-2.32227,-0.689453,47.4265,2.25195,0.455627,42.3983,-2.2915,1.38131,92.009
283408,1570577508,39.0473,-2.71582,-0.18924,34.1734,-0.207581,-1.49463,22.0962,-0.451843,0.14326,86.2295
283408,1572241208,115.996,0.0689697,-0.824097,50.9785,-1.25903,-0.962524,46.3439,2.3999,72.6926,95.3771
283408,1572370285,46.7414,-2.84375,1.97632,38.6791,0.168457,1.32446,24.3941,1.67871,11.5226,89.4273
283408,1878928931,158.993,0.437805,0.754272,32.6378,-2.91992,0.231232,55.1559,-1.90503,23.6882,148.215
283820,1039236260,48.0209,1.66211,-0.879028,45.3842,-1.64233,-0.47052,30.0484,-1.32031,7.45418,95.0193
283820,1052575014,63.7036,2.93506,-0.793701,27.9329,-0.400635,-0.421875,22.1355,2.06885,11.1073,85.4385
283820,1076949786,45.6342,1.80396,1.7959,41.5374,-1.42065,1.29712,27.67,2.94922,0.303719,89.7245
283820,1196119642,35.529,-1.35083,-1.28589,20.9542,1.83325,0.790039,47.7573,-0.408447,6.61949,86.6947
283820,1815668193,57.6063,0.613525,0.00934029,34.4591,-1.65283,-0.848999,29.0728,-0.512817,0.14906,89.8262
283820,1817451253,31.1666,-0.546753,1.91919,21.6153,2.89404,-0.415833,27.0988,-0.748779,0.164005,91.1677
283820,1871314331,53.3885,2.21826,1.49536,40.7058,-1.53052,1.49658,36.0514,0.709595,30.7188,88.9718
283820,1348998214,25.7805,-1.14917,1.74219,21.5437,1.85669,-0.678589,41.2774,0.917847,0.384736,86.0281
283820,1390476326,46.8162,-1.8186,-0.300537,32.5077,0.156067,1.16577,27.4663,0.483887,9.17596,90.2332
283820,1436356667,56.7204,-2.5376,-0.732056,35.7332,0.559692,-0.766968,28.5179,0.760254,3.14631,90.0316
283820,1468956632,32.4147,0.730957,-1.41577,31.2788,-2.34814,0.456604,48.5969,1.53076,8.21199,93.6687
283820,1528694377,43.3383,2.59814,1.98584,41.421,2.60352,1.94116,28.962,-1.59937,42.7544,1.90673
283820,1581203501,35.2842,1.45947,-0.469116,23.8382,-1.55908,1.56348,66.1129,-0.149658,0.508878,90.5572
281693,3292314879,25.7345,1.70093,2.17822,25.4621,-1.48901,-0.0616684,53.5184,2.28125,0.536215,86.7934
282037,1136584411,43.0271,-1.33398,-0.588867,37.4077,2.09961,-1.02246,39.3503,-0.250244,19.2956,81.2975
282092,1047277168,56.2491,-2.55322,1.50854,45.8064,1.70581,0.825073,24.9611,1.28711,12.8168,93.0662
282092,1438304506,68.7222,1.11304,1.68262,32.3773,-2.41748,2.05225,58.8815,-2.47559,0.185095,94.2088
282733,164678476,340.609,-1.6897,-1.35254,162.465,1.33252,-0.488464,33.2991,2.06592,23.5918,514.308
282733,172027214,37.6324,1.81543,-0.568726,37.4056,-1.28369,-1.84033,29.2975,0.149292,0.463072,90.7085
282733,243711210,35.2599,-1.18408,1.57031,28.6048,2.58496,-0.365356,40.7183,-2.02979,0.181629,93.6313
282733,256652830,79.212,-0.180817,-1.60303,33.9239,-2.24463,-1.27246,39.6419,0.120895,14.2429,90.6327
282735,1291306241,56.7473,-0.85791,-0.211792,38.4027,2.68018,-0.439636,38.6652,2.82178,0.161365,92.1547
282735,1308206209,51.9931,-0.140045,-1.12671,41.6239,-2.45361,-1.88257,42.1126,1.21826,36.2848,92.4777
282735,1561806291,47.7001,2.45312,0.465515,27.311,0.137817,-1.14136,21.7601,-2.78711,20.2747,92.324
282735,2204023823,34.0951,2.45068,1.052,24.5037,-2.08545,-1.17993,35.403,0.48761,35.6342,90.3732
282735,1947208603,37.6079,0.394775,-2.43213,34.2703,0.577759,-0.349487,73.1628,-2.67822,72.2816,89.2731
282735,1948702405,65.1259,-0.458435,1.50879,51.6868,-1.92456,2.29883,38.9217,0.749512,43.7923,90.7828
282735,1958912232,70.7488,-1.07129,1.43921,44.5926,-3.02051,1.46265,50.4066,1.41675,54.2071,92.9658
282800,124364752,164.999,-0.55188,-1.53931,41.5758,2.51465,-0.9198,25.59,-1.37085,10.0516,173.549
282800,134705066,38.5713,2.06543,2.01465,35.7373,-1.09912,0.742798,24.1016,0.140137,4.43196,89.7777
282800,242010735,56.9055,1.45825,-1.29663,20.1447,-1.56909,0.575806,27.1793,1.7207,4.6653,99.5487
282800,450229046,82.6111,2.24365,1.56543,27.9484,-0.0270691,0.989868,63.5498,2.24902,0.411778,91.5339
282800,100595518,29.057,-0.593994,0.152557,25.4702,2.62598,2.34766,34.0734,-0.809204,0.242291,90.5796
282800,102159115,37.184,-2.63232,1.17163,28.8246,-0.0231819,-0.654419,30.7339,0.889648,17.8967,93.1382
283059,90031973,54.7421,1.3313,-0.0637512,48.9071,-0.789429,-0.360107,45.6169,2.85059,44.8151,91.5962
283059,96220198,47.4975,-1.73901,-1.25,30.5043,1.29248,-2.40283,66.2285,-3.04004,16.138,89.0309
283059,130814642,38.6144,-2.56152,-1.14404,37.5482,0.593628,-2.12549,32.9183,1.62109,0.774993,85.5084
283059,707378823,103.158,0.185822,0.0704651,36.6244,0.187714,0.0902405,74.1273,0.620972,19.2639,1.22109
283059,755307157,57.1371,1.27515,0.518311,32.3922,-0.184509,-0.984009,20.2605,0.64209,0.12375,91.1888
283270,97793395,78.1267,-1.7666,-1.02441,35.4029,1.27368,0.00595951,39.5801,-0.546509,0.354051,119.336
283270,98013953,46.826,-3.09521,1.69751,23.619,0.229584,-0.242676,29.2565,1.3457,0.288775,100.158
283270,106383890,48.0849,0.746704,-0.402405,42.8687,-2.16992,-0.341736,53.7288,0.742554,0.154423,90.272
283270,110610848,31.0804,-1.75,1.17651,30.0278,2.65625,-0.990356,42.8878,0.322693,39.2246,93.9031
283270,112900218,66.8694,3.00244,-0.305115,34.4822,0.683105,-0.236542,20.5718,1.91748,0.138511,88.0963
283270,114262341,54.1424,1.38599,0.526855,35.9822,-1.10498,0.800293,43.7643,2.2627,26.6008,84.5176
283270,117163381,46.9919,-0.559937,0.859863,38.047,2.96924,0.25769,24.1605,1.85425,17.6569,86.9167
283270,120691923,25.0888,2.09033,-2.22852,20.863,-1.12695,0.181671,82.8847,1.86523,5.22234,83.1853
283270,450692267,67.4575,0.449829,1.05688,24.3808,-1.4939,-0.400146,38.7426,1.98218,38.3735,92.9646
283270,462892688,34.1667,1.5769,-2.35156,25.9475,-1.79224,-0.299683,75.4305,0.746704,18.3771,93.4923
283270,473440527,32.4131,1.10938,0.0566711,31.6896,-2.72998,-1.80713,34.2454,-2.02588,17.3989,91.4155
283270,988290848,37.1116,1.78027,1.35254,24.1385,0.0564499,-1.823,36.7532,-0.662476,18.7775,147.5
283270,994899663,117.965,-1.02295,-0.849609,38.577,-2.58447,-0.979492,46.0648,2.86963,31.8311,95.3624
283270,1078648643,45.988,-0.329773,-1.75,41.3146,3.03662,-2.28125,30.9808,1.78784,16.5665,89.7399
283270,1081228643,46.0136,2.18799,0.631226,44.3528,-0.580811,1.47314,53.1528,1.06738,0.21543,97.0415
283270,1396788144,45.4497,2.28711,-0.616577,45.4412,-0.753906,-0.377197,35.6668,-1.83301,11.8203,91.4286
283270,1405325655,40.29,0.443359,-2.03076,38.2741,-2.52295,-1.20044,40.8891,0.36261,0.165832,85.1273
283270,1412502214,49.9533,1.1875,1.35352,40.3881,-2.3501,0.417175,29.9973,-1.74487,14.6536,98.2838
283270,1455191777,45.5399,0.418274,-1.36426,40.457,-3.06836,-0.98645,27.0038,0.102951,8.48407,86.1312
283306,400216360,40.7099,-2.32568,2.35156,31.3613,0.41095,0.745117,59.001,0.85083,14.7343,94.697
283306,482911714,50.2234,0.0649567,-0.978027,32.1015,-2.65137,0.201477,35.7329,2.5166,21.5403,93.1514
283307,279973244,89.3205,-1.01685,0.011549,42.0914,2.1582,-1.10571,96.8818,2.43555,0.487229,142.254
283307,282837679,47.2613,-0.309082,-1.96167,25.5967,3.03662,-0.347473,81.8688,0.427979,18.5672,93.207
283307,281511894,46.732,-0.138611,2.40186,39.6524,3.02197,1.86084,35.1872,0.117523,2.67424,89.2593
283307,299925350,41.5786,-1.04272,-0.801514,40.8631,2.15918,0.387451,41.0051,2.14746,0.47973,97.4083
283307,699968018,50.7576,2.10742,-1.58618,44.214,-1.57324,-2.09521,33.9827,-2.1167,0.160907,94.5222
283307,704785869,48.6845,2.7998,-1.99609,44.1276,0.28241,-1.85425,28.1795,2.13672,0.147514,88.467
283307,709558120,43.2524,-2.83838,1.10693,40.6096,0.594727,0.0260086,32.8027,1.90625,0.206012,95.5912
283307,719013528,47.6422,-2.57568,-0.345764,38.6149,0.509155,0.114182,21.3466,2.28564,7.15003,88.0282
283307,741431686,76.5623,1.59009,1.02808,25.9956,-0.83606,0.230835,72.9114,1.92017,18.5026,91.2062
283307,840277801,50.4499,1.80518,1.85498,43.9203,-1.24268,2.36475,27.7413,-1.02954,0.183396,97.1186
283307,470213791,26.917,-1.50195,-1.81714,26.0977,1.7793,0.423584,41.3178,-1.61963,0.205068,89.8295
283307,514996200,58.2353,1.68286,-0.669312,31.5647,-1.98413,0.153717,30.5969,-1.19922,18.0722,90.4097
283307,531963616,58.7818,-1.64355,-0.97937,32.9825,1.27637,-0.406982,55.0945,1.82422,14.7687,91.1753
283307,534109296,43.1664,0.436096,-1.51172,40.8426,-2.58838,-0.61731,21.1441,1.93115,10.1506,92.3845
283307,536443296,49.9139,1.07129,-2.32471,38.2181,-2.00488,-0.846924,29.602,2.46045,9.07916,112.267
283307,536936761,53.2461,-0.286621,-1.32935,49.8469,-2.56641,-1.27173,20.1904,-1.00098,0.12936,93.6652
283307,611492679,67.4267,3.05811,-1.03638,40.8345,-1.57422,-0.225281,21.4337,-0.580322,24.5977,88.6565
283353,123928912,76.7439,-0.874512,-2.03467,30.3137,1.28613,-1.60107,70.5076,2.35938,40.33,87.6646
283353,133844601,46.8589,1.79028,0.43689,37.0674,1.76733,0.396057,45.1612,-1.9187,58.8066,1.95221
283353,139455116,30.0389,1.28931,-0.562134,26.488,-1.6687,1.66187,25.0341,1.6814,6.27931,94.9001
283353,495587195,72.374,1.89868,0.682251,42.5339,1.92114,0.479919,77.2649,-1.97778,84.6823,11.3139
283353,1074575220,44.9927,0.394226,-1.50659,43.3437,-2.72266,-1.74561,25.3164,1.979,5.28115,88.9458
